uuid,first_name,last_name,born_on,bio,api_path,first_name1,last_name1,born_on1,bio1,api_path1,first_name2,last_name2,born_on2,bio2,api_path2,first_name3,last_name3,born_on3,bio3,api_path3,first_name4,last_name4,born_on4,bio4,api_path4,first_name5,last_name5,born_on5,bio5,api_path5,first_name6,last_name6,born_on6,bio6,api_path6,first_name7,last_name7,born_on7,bio7,api_path7
590dfaff61335f159ce12f2280786a77,John,Rogers,,"The technical founder of MC10 and father of MC10â€™s conformal electronics technology, John Rogers is passionate about doing cutting-edge research and seeing it applied in real products that have an impact on the world.  As the Lee J. Flory-Founder Chair Professor of Engineering at the University of Illinois, Urbana- Champaign, with a primary appointment in Materials Science and Engineering, John leads one of the largest and most productive research groups on the planet, with more than 45 PhD and post-doc student working on different aspects of electronic materials. Prior to UIUC he was the former Director of Condensed Matter Physics Research at Bell Laboratories. John has published over 300 papers and holds nearly 80 patents, and serves actively on MC10â€™s Board of Directors and Technology Advisory Board.  Johnâ€™s honors include the Lemelson/MIT Prize (2011) and a MacArthur Fellowship (2009) among many others.  John received a B.S. in Physics and B.A. in Chemistry from the University of Texas at Austin, an SM in Physics and Chemistry and Ph.D. in Physical Chemistry from MIT, and was a Junior Fellow of the Society of Fellows at Harvard.",https://api.crunchbase.com/v3.1/people/john-rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6e15ec439b41764e0d73ff931415db6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49c965d34e5b734373c9f2545a0267bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baff850576b368b6fa6c3d2f84fab48d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d70f3f92b47548d111fabe29badf619c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062e45100ba00c69afd194721a328eaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc70d2a55e3cafb4773a564b8d2a4dc8,Fred,Eshelman,,"Fred Eshelman, Pharm.D., is Furiex's founding chairman. He was the founder and executive chairman of Pharmaceutical Product Development, Inc. (Nasdaq: PPDI) prior to its sale to private equity.",https://api.crunchbase.com/v3.1/people/fred-eshelman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403e67301501655f771a4021b8c5b71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d8b8ca44a3a65741de45ac9ce74c495,Bob,Garrow,,"As a veteran executive of successful startups and major high technology enterprises Bob is able to combine his creative ability with years of experience. Highlights of his career include pioneering work at Intel as an engineer and engineering manager, the co-founding and development of Convergent Technologies as VP Engineering and GM, management of very high growth at Sun Microsystems as GM of Sunâ€™s Workstation Division and later, as VP of World Wide Manufacturing, leadership in the creation of the high technology enterprise as CEO of Athenix Corporation, and both business development and sales as SVP Strategic Relationships at Liquid Computing.",https://api.crunchbase.com/v3.1/people/bob-garrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422842251e46f46f7815e98f26b39837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fd187f2878b70e4e70efa82f514f96c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68f01cfc94070a6931bac8669b42aa65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b7f3b904e2e72596405461bf927ab98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726748aae8c15c4044015c4f0b982b70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea79b8becb13750d93732f501443dee5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3f29acefef9a5eed1b6d3a7d25bab81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b17d9fc4524dc54a37aa146bde353e2,Jeff,French,,"Jeff French is the co-founder of Columbia, SC based Louddoor, a Facebook application developer and social media agency founded in 2008.  French is responsible for Louddoor's overall strategy and maintains an involved role in product development.Previously, French was the founder of AdDrive, a leading affiliate marketing company, and served as the company's CEO.Prior to his entrepreneurial endeavors, French was an AVP of Risk Analysis & Management for Netbank, one of the first Internet only banks, and was a Senior Associate with PricewaterhouseCoopers in the firm's Financial Services practice.French holds a Bachelor of Science Degree from Coker College in Business Administration with an Accounting concentration.",https://api.crunchbase.com/v3.1/people/jeff-french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825e49d9587db0f828b5eaca5626b787,Dikran,Yacoubian,,,https://api.crunchbase.com/v3.1/people/dikran-yacoubian,Jeff,French,,"Jeff French is the co-founder of Columbia, SC based Louddoor, a Facebook application developer and social media agency founded in 2008.  French is responsible for Louddoor's overall strategy and maintains an involved role in product development.Previously, French was the founder of AdDrive, a leading affiliate marketing company, and served as the company's CEO.Prior to his entrepreneurial endeavors, French was an AVP of Risk Analysis & Management for Netbank, one of the first Internet only banks, and was a Senior Associate with PricewaterhouseCoopers in the firm's Financial Services practice.French holds a Bachelor of Science Degree from Coker College in Business Administration with an Accounting concentration.",https://api.crunchbase.com/v3.1/people/jeff-french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ca05b806f77782b4753c9d95fa3193f,Justin,Benson,,"Venture Backed Startup/successful IPO/ExitSales/Marketing/Business DevelopmentGrowth via Direct and IndirectClosed 7 figure cloud oppsRaised Seed/Angel RoundSpecialties: SaaS, Enterprise, Restructuring, Alliances. ISV's, CEO, Payments, Startup,",https://api.crunchbase.com/v3.1/people/justin-benson,Alexander,Kohlhofer,,,https://api.crunchbase.com/v3.1/people/alexander-kohlhofer,John,Carlin,,,https://api.crunchbase.com/v3.1/people/john-carlin,Duff,O'Melia,,"Founder at Spreedly",https://api.crunchbase.com/v3.1/people/duff-omelia,Nathaniel,Talbott,,"Entrepreneur and consultant to entrepreneurs, with a background in rapidly delivered, defect-free software. Now focused on disrupting the stultified payments space with Spreedly. Everything done is shaped by an inner passion for good business and beautiful software.Deep expertise in Ruby, Ruby on Rails, and web development in general.SpecialtiesWorking with entrepreneurs and young businesses to build the software they need for their business, usually leveraging Ruby/Rails to deliver better software faster.",https://api.crunchbase.com/v3.1/people/nathaniel-talbott,,,,,,,,,,,,,,,
fa5038fbd97e5daa1c3de77c4ba661c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77dac010462218a72c6f37ac2e54acab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13f050d7d73abc6f2d711cae342be8ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f97ca8ae10d9bbd4deec0da4b017bf32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52ea5ea5d5a023cdf75af731a6a0fa99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc69077177a27273dcba8874a56613c8,David,Kirkpatrick,,"Dave Kirkpatrick is Managing Director and co-founder of SJF Ventures, which focuses on high growth, positive impact ventures. The fund has offices in Durham, NC, New York and San Francisco, and was founded in 1999. Dave helped lead SJFâ€™s capitalization of three funds totaling $135 million. The most recent fund, SJF Ventures III, LP, was closed at $90 million in the spring of 2013 and was oversubscribed beyond its $75 million target. SJF Ventures has invested in 41 portfolio companies and David currently serves on the boards of Entouch Controls, Community Energy, groSolar, and ED MAP. Daveâ€™s particular industry focus areas include energy efficiency, recycling & reuse, solar, and M2M enabled resource efficiency companies.Previous to SJF, Dave founded and managed two other successful enterprises â€“ KirkWorks, a cleantech investment consulting firm, and SunShares, a solar energy and recycling company. Dave was named the national 2005 CDVC Practitioner of the Year by the Community Development Venture Capital Alliance and Recycler of the Year in 1996, the National Recycling Coalitionâ€™s award for leadership in the recycling industry. Dave co-founded the SJF Institute in 2001 which merged with Investorsâ€™ Circle, a twenty-year old impact investment angel network, in 2011. He is a frequent public speaker on venture capital, cleantech innovation and impact investing.Dave earned a BA in Physics and History from Duke University in 1982 and an MBA from UNC Kenan Flagler Business School (KFBS) in 1991. He was named KFBS Executive MBA Alumni of the Year in 2010.",https://api.crunchbase.com/v3.1/people/david-kirkpatrick,Anne,Claire Broughton,,"Anne Claire Broughton is Co-Founder and Senior Director of SJF Advisory Services. Broughton has been with SJF since 1999 and served as the Founding Executive Director of SJF Advisory Services from 2001-2007.  She manages SJFÃ¢â‚¬â„¢s Cleantech CEO Panels, Winning Workforce CEO Panel, and webinar series. Broughton has helped raise more than $3 million in grant funds, co-authored three national research reports and numerous articles for national and international publications, led seven years of mission impact assessment and reporting, and spoken at numerous conferences on behalf of SJF. She serves as SJF thought leader on employee engagement topics and directs SJFÃ¢â‚¬â„¢s workforce engagement-related technical assistance, including matching SJF portfolio companies with recruitment, training, asset-building, and benefit programs; leads SJF's mission impacts assessment work; and also heads up SJF marketing and outreach initiatives.  She is a founding member and serves on the Board of the North Carolina Sustainable Business Council and also serves on the Advisory Board of Rebirth Capital, a CDE based in New Orleans with a focus on financing renewable energy projects.Prior to joining SJF, Broughton was Editor-in-Chief of Recycling Today, a premier national business magazine for the industrial and municipal recycling sectors. She has also served as the founding Recycling Coordinator for Richmond Heights, Ohio and as a Recycling Analyst for the Institute for Local Self-Reliance, where she co-authored a leading industry report. Broughton holds a BA from Oberlin College and a Certificate in Nonprofit Management from Duke University. She is an active classical violinist, singer, and mom. ",https://api.crunchbase.com/v3.1/people/anne-claire-broughton,Rick,Defieux,,"Rick Defieux, the Chair of the Sustainable Jobs Corporation and the SJF Investment Committee, has been a venture capitalist for 19 years.  Rick is currently a General Partner of Smith Defieux Capital Partners, a firm investing in leading private companies by buying shares from founders, angels and former executives.  As a General Partner of Allegra Partners IV and Edison Venture Funds I, II and III, Defieux led investments in more than 25 environmental, energy and communications companies; he received a Cleantech Pioneer Award in 2003 from the Cleantech Group for his early work in cleantech investing..  He currently serves on the board of Silicon Power. Defieux has an MBA from Columbia University and a BA and MA from Boston University.  He is a steadfast husband and father and an occasional hiker, skier, tennis player and builder.",https://api.crunchbase.com/v3.1/people/rick-defieux,,,,,,,,,,,,,,,,,,,,,,,,,
db7000496d5f3fa7ce734eca21cfaf3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a84ca7f0c49bc18ad589e78c7a3b854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa7fe02e49b8761788b1f8609c518019,William,Latta,,"Will Latta is the Managing Director of LP Amina. Mr. Latta has nearly 20 years of experience in power generation.Prior to founding LP Amina, Mr. Latta worked for Alstom Power, a global leader in conventional power generation equipment.In addition, Mr. Latta is Co-Chair of the Clean Coal Working Group for the US-China Energy Cooperation Program (ECP), organization established to promote commercially viable project development work in clean energy and energy efficiency, and support the sustainable development of the energy sectors in both countries.Mr. Latta is a Professional Engineer and has a Bachelor's Degree in Mechanical Engineering from the Georgia Institute of Technology and a MBA from Duke University.",https://api.crunchbase.com/v3.1/people/william-latta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610da00bcc14ef7b4cef049a408552c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dcc6824196f8d2288a66e086bd9afa8,Ian,Cameron,,,https://api.crunchbase.com/v3.1/people/ian-cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d7e68a8d9b30953ae8d89e0e66a9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c310b23adde4ceb8f3531bc3332045a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a65fb0998a896611c2d747b7ede7de8a,Roy,Russo,12/30/73,,https://api.crunchbase.com/v3.1/people/roy-russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43d1a1c22e2b39d812343115ab683818,Travis,Janovich,,,https://api.crunchbase.com/v3.1/people/travis-janovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d3f8423f9c44f3a2000c02d51fc7d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19f41267dbcf8e5f5cf523f71eab472b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a0f7b9f94324ed69452a6bc7a520ce3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff5b794beea920bde8d869f84308b5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205598a612684e010970a78ebbd374b9,John,Crumpler,,"John co-founded Hatteras in 2000 after a successful career as a technology entrepreneur. At Hatteras, John is responsible for the firmâ€™s investments in healthcare and life science information technology, and overall fund operations. He was founder and CEO of E-Comm, Inc., a software development and services firm specializing in remote and mobile computing that was acquired by XcelleNet. John ran the services division of XcelleNet until the company was acquired by Sterling Commerce.John served on the board of Synthematix and currently serves on the boards of Clinipace Worldwide, where he has helped lead the transformation of Clinipace from a pure software company to a full-service digital CRO, and Clinverse, an IT company focused on the financial management of clinical trials. He holds an A.B. from Harvard University.Throughout his career John has been active in government and public policy at the state and federal levels. A recipient of the Lyndhurst Prize, John served on the N. C. Economic Development Board, the stateâ€™s Clean Water Management Trust Fund board of directors, and as a trustee of the University of North Carolina School of the Arts. He currently serves on the board of the Council for Entrepreneurial Development and as a director of SouthLight, Inc.",https://api.crunchbase.com/v3.1/people/john-crumpler,Clay,B. Thorp,,"Mr. Thorp is an entrepreneur turned venture capitalist.Since 1995, Mr. Thorp has co-founded six companies in the life science arena and co-founded Hatteras in 2001 with the launch of seed-stage Hatteras Venture Partners I, L.P. (HVP I). Since HVP I, he has been instrumental in building the Hatteras firm with the addition of three additional venture capital funds and has led investments in a range of life science companies, including biopharmaceutical, medical device, diagnostics, and research informatics.Mr. Thorp was the lead investor and led the strategic transaction process for ArtusLabs that resulted in its sale to PerkinElmer in 2011.He was a co-founder and served as CEO and Chairman of Synthematix, Inc., a chemistry informatics company that was acquired in April 2005 by Symyx Technologies (SMMX).Mr. Thorp is a co-founder and former Chairman of PhaseBio Pharmaceuticals, Inc. He was the co-founder and head of corporate development for Novalon Pharmaceutical Corporation, where he led financing efforts and was head of business development from inception until Novalonâ€™s sale to Karo Bio for $106.7M in May of 2000.Prior to Novalon, Mr. Thorp was the co-founder and president of Xanthon, Inc., a bioinformatics company with electro-chemical detection technology for direct analysis of DNA, RNA and proteins.He currently serves as Lead Director of Pathfinder Therapeutics and on the boards of PhaseBio, GeneCentric, the Device Innovation Group (DIG), and Clearside Biomedical.He holds a Masters of Public Policy from Harvard University and a B.A. in Mathematics and History from the University of North Carolina at Chapel Hill.",https://api.crunchbase.com/v3.1/people/clay-b-thorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35f1e71f8f380065aad4d9a5a65968bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0693e1e3dff8480ac35a71b7d9c2f6d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fbdd55b42dd9a7cb464a295371b9e56,Dan,Stevenson,,"n addition to his most recent position as a Senior Research Engineer at RTI International, Mr.Stevenson has over 30 years of experience in networking research and development at Bell Labs, Bell Northern Research, MCNC, and RTI.He has been the principal investigator and project manager for numerous DOD-sponsored collaborative research efforts with academia and industry.Mr. Stevenson was the founder and CTO of Celotek, a successful start-up company that took information security research results he developed to the commercial marketplace. Mr. Stevenson has authored over 40 published papers and has given numerous conference presentations on research topics ranging from high-performance distributed computing to network security and optical networking.",https://api.crunchbase.com/v3.1/people/dan-stevenson,Bob,Conn,,"Mr. Conn was a Principal Scientist at RTI International with over 35 years of experience in semiconductor and systems engineering when he began work on the technology that led to siXis.He started his career designing integrated circuits at National Semiconductor in 1970 as a senior engineer.For 15 years, starting in 1981, Mr. Conn ran his own design consulting firm, Connsult, providing design and prototype work on more than 100 projects, and receiving national recognition.He spent 10 years at Xilinx as a principal engineer and twice won the Ross Freemen Xilinx Innovator of the Year award. Mr. Conn holds more than 30 patents with an additional 10+ patents pending",https://api.crunchbase.com/v3.1/people/bob-conn-2,John,Goehrke,,"John Goehrke is CEO of Centice, responsible for building on the companyâ€™s product innovation and client success to drive growth and cement its market leadership.  Goehrke brings over 25 years of sales, marketing and general management experience to Centice.  Most recently, he was CEO at Nextreme Thermal Solutions, which was sold to Laird Technologies in February 2013.  Other operational roles include CEO of siXis Inc., pioneers of advanced Silicon Circuit Board (SiCB) technology, and COO of Luna Innovations, where he was part of the executive management team that successfully completed an Initial Public Offering.  Previous to Luna Innovations, John was CEO of Luna Technologies, a VC funded start-up, where he led the company to profitability and a successful exit in the form of an acquisition. Before joining Luna, John was General Manager of Acternaâ€™s Access Division, based in Germantown, MD, and the Fiber Optics Division based in St. Etienne, France. He earned his B.S. in Electrical Engineering from the University of Connecticut and M.B.A. from the University of Pittsburgh.",https://api.crunchbase.com/v3.1/people/john-goehrke,,,,,,,,,,,,,,,,,,,,,,,,,
6109730ad281fd14ebbd58351cdba9fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed9037557ee6a078cd65e5cd475d7f7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a20390c49167945a4c2cd7fbc89d6af1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0eecbc70305254078419ae92212931b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d2d32d5a679192170b303c656fd18e2,Randy,Davis,,,https://api.crunchbase.com/v3.1/people/randy-davis,Beth,Sowell,,,https://api.crunchbase.com/v3.1/people/beth-sowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35c86d185215e8e87b518c3a113d8cca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22731ec5e35b86954b2968aefe0d8983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b388e316d90089fe6a544c888251c90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c523a2ba34c6e9414c1c590cb34bfd84,John,J. Whittington,,,https://api.crunchbase.com/v3.1/people/john-j-whittington,John,Bley,,"John Bley is the Chief Architect of BlueStripe Software. John was an early employee of Wily Technology, serving in roles ranging from engineering to post-sales consulting to product management.  John has spent a decade in enterprise systems management and holds 2 patents with 8 more pending. John holds a Masters in Software Engineering from Carnegie Mellon University and a BA in English and Computer Science from Duke University.",https://api.crunchbase.com/v3.1/people/john-bley,Vic,Nyman,,"With 25 years of systems management experience, Vic Nyman is a successful veteran of multiple ventures in the systems and application management field. Prior to founding BlueStripe Software, Mr. Nyman served as Chairman and CEO of Relicore in the ITSM Discovery and Configuration management market. Mr. Nyman led Relicore to a successful merger with Symantec in 2006. Prior to Relicore, Mr. Nyman was with Wily Technology. Mr. Nyman joined Wily as the first business executive with the goal of transforming an innovative technology into a market leading Java application management company. Prior to Wily, Mr. Nyman served in several executive positions with IBM in the Tivoli and Networking Software organizations. Mr. Nyman holds a BS in Electrical Engineering from the University of Illinois and an MBA from Duke University's Fuqua School of Business.",https://api.crunchbase.com/v3.1/people/vic-nyman,,,,,,,,,,,,,,,,,,,,,,,,,
c27336ef99d3cd6ee5eae2d1bcecda03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93f9dbaec650b5d735c734846740575e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0aee272015fb1be8e066ff8772513b7f,Roland,Johnson,,"Chairman of the Board, CEO, and Founder of Piedmont Pharmaceuticals, Roland H. Johnson has 30 years of experience in the pharmaceutical industry. Johnson was one of a small team that formed the animal health division within Ciba-Geigy, (which became Novartis Animal Health) where he was critical in inventing, developing, and launching the three blockbuster products: PROGRAMÂ®, INTERCEPTORÂ® and SENTINELÂ®.In 1996, Johnson launched a new animal health company, Blue Ridge Pharmaceuticals, which was successfully sold to IDEXX Laboratories in 1998. Eleven of the 13 product development projects started at Blue Ridge ultimately came to market.In 2001, Johnson founded Piedmont Pharmaceuticals to invent, develop, and market both human and veterinary pharmaceuticals. Skilled at forging partnerships, Johnson has spearheaded out-license agreements for several of Piedmontâ€™s animal health products to Bayer Animal Health, Pfizer Animal Health, and others.In recognition of his service, Johnson received the Award for Entrepreneurial Excellence in 2005 and 2008 from the Triad Advisory Committee of the North Carolina Biotechnology Center. Johnson was a regional finalist (NC & SC) Ernst & Young Entrepreneur of the Year award in 2007 and 2009. He served on the board of directors of the North Carolina Veterinary Medical Foundation from 2004 to 2012. Johnson has actively served as a Director of the Western Carolina University Foundation Board since 2002.Johnson earned a BS degree from Western Carolina University and his MBA from Central Michigan University.",https://api.crunchbase.com/v3.1/people/roland-johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b379d7a99a06d8908c85ebdc6c33bcf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d67830b0a9d078843a6e2792a983eca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdf7d49bc1d40cfedf03ff72bd506e61,David,McInnis,1/20/70,"David A. McInnis is founder and CEO of Cranberry Venture Partners, LLC, a company providing greater visibility and accessibility for its clienteleÃ¢â‚¬â„¢s Web content. Ã‚Â The entrepreneurial McInnis founded PRWebÃ‚Â® in 1997. He is the original innovator of direct to consumer news release distribution and developer of PRWebÃ¢â‚¬â„¢s Online Visibility Engine.A graduate of Texas State University, McInnis worked for years as a marketing and database consultant in telecommunication and direct marketing industries. He served as the IT Director for Americall Corporation and CTO for several start-ups throughout the 1990's.Ã‚Â McInnis developed the PRWebÃ‚Â® platform in 1997 and saw it mature into one of the largest press release newswires on the net. The company offered services common in major newswires, but PRWebÃ‚Â® was the first and only such service focusing on direct to consumer and social media distribution. Ã‚Â McInnis sold the company in 2006 to pursue other endeavors, including Cranberry, Peoplepond and Weavemet.Through his innovative use of technology, McInnis remains engaged in assisting business owners, authors, marketers and others to publicize and promote their brands through theÃ‚Â placementÃ‚Â of content to high-value online properties and major search engines.In 2005, McInnis joined the efforts of Unitus, a microfinance accelerator. He believes this is one of the few programs that provide a sustainable solution to the world's economic woes. He is fully committed to helping the microfinance industry provide people with a way out of poverty.Ã‚Â McInnis is a husband, father of four sons, a student pilot and a kite-flying enthusiast.Ã‚Â  McInnis is the king of the BBQ pit.",https://api.crunchbase.com/v3.1/people/david-mcinnis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0ae00e97a059f8827be14f05b7895ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd57afc3c01af386678df680378bbe05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81f1b213976479d1d8d480be5d70a7b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d38e1c7f6715ea3b034b97a2c442e73b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd815ded09bdc7ab365de327505fe90e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7363c2b00dc5f08790bee154e9b9b0ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcf796e66b65e08ddcad04d42e9eb858,Steven,Wagner,,"Steve Wagner is a seasoned SaaS founder and CEO of Dealer Ignition. Prior to founding Dealer Ignition, Steven built up Kudzu Consultancy until it was acquired. He is also a mentor to various startups. He founded a SaaS CEO group and is a mentor to Clemson University and TechStar's Ironyard. He has been published by The Wall Street Journal, Marketing Profs, US Airways Destinations, Techcrunch, Smart Money, VeloNews, The Charlotte Observer,  National Speed Sport News and other publications.He was named ""One of Six people Whose Technology will Change the World"" by Greenville Magazine. He is a graduate of Ball State University.Steven lives in Greenville, SC with his wife and children. He is an avid cyclist, a snowboarder, and auto racing fan. He was a crew member in the 1996 Indianapolis 500.",https://api.crunchbase.com/v3.1/people/steven-wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9625c7b424acefb77b3f913ed9c43a96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579d828fdeae714a788c56d1feb230e,Thomas,McKay,,,https://api.crunchbase.com/v3.1/people/thomas-mckay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d94fa709cd749d0da46fbb8e1463dd,Samuel,Feuer,,"Samuel has always been fascinated with the Internet.In 1998, he began working for several successful internet startup companies. Within one year, he branched off to begin his own advertising and design agency in New York City.",https://api.crunchbase.com/v3.1/people/samuel-feuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903fb25bd820bf476f07ce22174e5c9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267fcf05bc1d7b1fde9f8884f2e396f,Bill,Bradfield,,"Bill Bradfield is the Executive Vice President of Business Development at Greenwood Hall since October 2015. At Greenwood Hall, Bill will be a key contributor towards building Greenwood Hallâ€™s student service, retention and reengagement solution client base, as well as playing a key role in strategic planning and execution. Bill has more than 40 years of executive experience in the software, professional services and telecommunications industries. From 2003 to 2013 Bill served as Founder and Chief Executive Officer at Perceptis, Inc., a leading independent provider of customer support services to higher education. Bill previously served as the Chief Executive Officer at Advantage Communications, Inc., a consulting firm that specializes in the strategic use of information technology. Since the late 1980s, Bill has led seven enterprises that have capitalized on mobility and technology trends and realized growth through innovative strategic partnerships and sound management and execution. Bill holds an A.B. degree in Economics from Lafayette College.",https://api.crunchbase.com/v3.1/people/bill-bradfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb01a872f6acc23e6152b7875ae6db85,Douglas,Lebda,,"Frustrated by getting his first mortgage, Doug Lebda saw a need to empower consumers in what is, for most, the largest financial transaction in their lives â€“ financing a home. He envisioned a process where lenders would compete for the borrowerâ€™s business in a fair and open marketplace. And through this process, lenders would be able to target exactly the right consumers to grow. With that vision and his passion for driving innovation, Doug founded LendingTree in 1996, revolutionizing how consumers shop for loans and how lenders reach new customers.",https://api.crunchbase.com/v3.1/people/douglas-lebda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3fc9c37cf4e22c2df9565f0901e0f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358d0f19073a6c4491db82e8de1d8a65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4db2aff02d73653b55656e6949f0829b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506076409cbedbd2186fb786f1fd6fb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f1f4d134e0b06878251b758dd8fc1ea,Gene,Crawford,10/11/74,"Gene is a designer with over a decade of experience creating simple, user specific, elegant web sites and applications. He graduated from the University of South Carolina with a degree in Art.In 1994, Gene met the Internet and has been honing his skills in information architecture and usable interface design ever since. He has overseen the design and architecture of dozens of web sites and applications. Gene practices by the governing principal that good design should not only present itself well it should also be usable and persuasive.",https://api.crunchbase.com/v3.1/people/gene-crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f1428831051f3ea16aefe2f173fb3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
